,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
12196,27-12-2020,21:36,-1.10312,0.059252,287.06626,0.941,-3.466,-11.666,34.18,2.7,277.9,817.279,0,0,0,2,10.52,0.387
12197,07-01-2020,17:58,-1.07197,-0.390694,251.16059,9.41,1.047,-12.653,17.32,7.2,263.1,818.325,0,0,0,0,123.93,0.358
12198,21-11-2020,08:48,284.459,819.185,136.30919,3.592,-1.099,-8.399,37.83,0,0,822.518,0,0,0.2597,0,152.26,-0.28
12199,05-10-2020,21:34,-1.69817,-0.222193,309.72195,14.23,5.432,-4.668,25.45,2.95,293.5,823.594,0,0,0,0,83.26,-0.273
12200,12-11-2020,20:38,-1.3739,0.177756,284.42527,0.662,-3.988,-13.388,29.83,1.7,293.6,817.085,0,0,0,0,55.15,-0.013
12201,29-09-2020,16:19,236.399,742.318,252.64889,24.77,10.593,-2.477,15.91,2.7,127.4,820.023,0,0,0.2439,7,164.71,0.206
12202,04-08-2020,20:20,-1.52041,-0.019751,304.96405,22.04,15.006,11.106,49.88,1.45,290.9,820.73,0,0,0,0,122.4,-0.076
12203,16-12-2020,00:15,-1.08101,0.093816,14.82963,1.311,-3.462,-12.562,30.69,6.2,279.8,811.467,0,0,0,8,33.86,6.364
12204,20-03-2020,12:59,495.468,1.94359,199.61394,-4.942,-4.989,-4.989,99.6,2.45,27.24,822.985,0.254,0,0.8366,6,68.49,10.17
12205,12-11-2020,20:03,-1.54787,0.12838,277.70635,-0.691,-4.209,-10.909,41.47,1.7,325.9,817.047,0,0,0,1,83.74,-0.424
12206,16-02-2020,10:59,560.397,492.762,157.21545,7.675,1.192,-7.508,30.8,3.7,129.4,811.265,0,0,0.6973,7,91.04,12.54
12207,07-05-2020,16:14,521.136,866.953,267.3885,18.93,6.038,-10.762,11.08,9.7,282.7,814.619,0,0,0.2215,6,82.26,1.157
12208,07-04-2020,19:20,-1.09456,-0.479687,288.2395,15.87,4.526,-11.274,12.84,3.2,264.8,814.908,0,0,0,0,100.7,0.77
12209,20-08-2020,12:38,172.45,0.286384,197.58803,28.18,15.111,7.011,26.25,1.45,31.85,817.018,0,0,0.1467,0,41.8,0.041
12210,27-03-2020,22:06,-0.730039,0,320.09185,-1.053,-1.053,-1.053,100,0.7,250.6,808.166,0,1,0,0,19.88,5.787
12211,01-12-2020,05:12,-1.34113,-0.395015,101.68839,4.844,-1.346,-12.246,24.58,2.95,279.5,812.747,0,0,0,7,153.49,0.106
12212,22-01-2020,19:12,-0.914652,-0.103856,263.56023,4.652,-0.676,-8.576,34.57,3.2,258.7,814.682,0,0,0,7,117.3,0.39
12213,08-03-2020,00:12,-1.10642,-0.257166,0.2514,10.08,3.05,-5.65,30.75,2.95,220.1,811.044,0,0,0,0,118.96,0.621
12214,02-05-2020,05:05,0.664507,-0.291791,69.69329,9.72,8.547,7.647,86.9,2.2,27.85,819.083,0,0,0,8,62.54,1.033
12215,09-09-2020,14:28,276.815,2.20221,234.11903,1.309,0.581,-0.319,88.6,1.45,253.2,825.272,6.096,0,0.2799,3,54.37,2.375
12216,05-10-2020,01:12,-1.85029,-0.301194,33.69843,16.78,6.276,-5.724,19.74,1.95,281.5,818.592,0,0,0,0,46.88,-0.176
12217,22-06-2020,14:49,823.817,890.955,257.6122,25.68,14.326,7.026,30.43,3.95,47.27,819.963,0,0,0.1794,0,122.43,1.303
12218,20-05-2020,06:10,222.375,683.083,76.12855,17.14,12.229,9.129,59.24,2.7,86.7,810.984,0,0,0.251,1,104.17,0.91
12219,28-04-2020,15:25,665.88,975.607,255.9233,21.32,7.842,-7.358,12.91,5.2,348.1,818.153,0,0,0.1977,8,81.3,1.155
12220,10-01-2020,01:50,-0.817811,0.232439,58.27971,-2.03,-4.006,-7.206,64.29,2.7,258.7,810.249,0,0,0,1,33.24,0.419
12221,24-11-2020,00:52,-1.18222,0.06419,40.5931,6.049,2.5,-1.5,57.49,2.2,275.7,808.364,0,0.3,0,7,94.75,0.173
12222,19-12-2020,09:45,505.11,913.836,147.69055,6.604,0.319,-8.681,29.91,4.95,304,814.855,0,0,0.5533,1,105.85,0.58
12223,24-06-2020,18:25,11.0201,0.597453,291.52129,22.1,12.238,5.168,33.18,8.45,276,816.105,0,0.15,0.3043,0,33.03,0.63
12224,23-06-2020,12:53,991.362,952.123,216.53696,26.35,15.032,8.232,31.76,4.7,46.89,820.116,0,0,0.1584,0,102,1.598
12225,29-04-2020,23:30,-1.04751,-0.252229,351.76569,13.15,5.491,-2.809,31.96,2.45,302.8,819.509,0,0,0,0,66.9,0.882
12226,22-09-2020,01:18,-1.58909,-0.207372,31.1603,18.15,8.811,0.211,29.77,2.95,286.4,820.889,0,0,0,4,79.17,-0.169
12227,07-09-2020,00:02,-1.92536,-0.103691,1.17575,23.28,10.116,-2.084,17.98,1.95,278.1,818.313,0,0,0,7,120.3,-0.171
12228,24-12-2020,20:02,-1.3732,-0.572773,269.34105,5.778,-0.162,-9.062,30.62,3.2,284.5,821.171,0,0,0,4,140.09,0.362
12229,08-02-2020,15:49,283.198,864.543,233.9679,12.28,3.097,-9.403,19.15,6.95,259.5,804.462,11.43,0,0.761,0,82.62,15.63
12230,06-08-2020,21:23,-1.50781,-0.202442,317.26908,22.22,12.905,6.705,36.64,1.95,284.5,816.743,0,0,0,4,29.7,-0.194
12231,09-05-2020,16:24,132.695,1.32543,269.52563,12.6,5.964,-0.926,38.78,6.95,78.48,821.745,0,0,0.1984,8,147.93,0.988
12232,01-04-2020,08:23,375.531,347.342,109.89822,12.01,4.67,-3.53,32.41,1.2,157.2,808.898,0,0,0.1961,0,48.08,0.703
12233,09-11-2020,05:34,-1.19287,-0.686331,101.68996,0.485,-1.378,-3.678,71,2.2,14.07,808.363,0,0,0,7,84.18,0.015
12234,09-04-2020,20:03,-0.793507,-0.212646,296.53355,9.31,5.27,1.17,56.71,0.95,25.28,818.515,0,0,0,7,101.45,0.828
12235,10-06-2020,07:25,510.838,920.353,84.08986,15.41,7.47,-0.23,34.23,1.2,69.03,822.862,0,0,0.2117,8,45.03,0.894
12236,03-09-2020,10:45,851.423,952.246,147.76818,21.81,11.906,4.526,32.29,4.45,132.5,822.78,0,0,0.1793,3,33.56,0.385
12237,24-08-2020,20:26,-1.81001,-0.148129,302.57862,27.53,13.751,3.971,22.07,1.7,281,819.14,0,0,0,7,86.48,-0.274
12238,26-05-2020,17:43,260.09,702.875,284.54674,22.59,11.481,2.881,27.42,1.45,22.93,816.281,0,0,0.2107,4,76.86,1.134
12239,26-06-2020,10:39,958.604,912.42,126.2193,24.01,15.722,11.222,44.62,2.45,158.4,819.874,0,0,0.1647,6,71.26,1.439
12240,14-02-2020,13:07,674.104,1022.22,195.73982,12.1,3.385,-7.915,22.09,2.7,144.9,809.923,0,0,0.7303,0,60.86,16.67
12241,20-12-2020,00:33,-1.28953,0.158006,26.7033,1.787,-2.83,-11.13,33.75,0.95,279.1,818.762,0,0,0,1,86.27,0.372
12242,06-08-2020,02:38,-1.24776,-0.424637,39.9489,18.51,13.194,9.924,57.33,1.45,32.61,817.316,0,0,0,0,41.79,-0.11
12243,31-03-2020,11:51,970.428,1014.44,174.10345,15.92,5.841,-5.759,20.79,3.45,60.73,814.172,0,0,0.177,2,36.72,1.184
12244,10-10-2020,14:22,548.611,733.719,226.38995,25.95,10.451,-4.249,12.77,2.95,14.21,812.039,0,0,0.2227,7,78.22,0.126
12245,29-05-2020,16:08,76.4444,0.069127,270.75486,24.8,14.845,8.855,36.32,2.95,17.45,819.657,0,0,0.1563,6,109.73,1.109
12246,08-08-2020,03:54,-1.91618,-0.039501,55.84872,22.7,8.665,-6.525,12.76,0.7,273.1,818.552,0,0,0,0,83.61,-0.092
12247,12-07-2020,12:46,200.113,0.227133,208.05822,32.38,14.137,0.137,12.7,2.45,353.6,818.211,0,0,0.1543,0,163.62,0.708
12248,22-06-2020,14:40,858.229,892.38,255.65604,25.95,14.666,7.606,31.16,4.95,43.31,819.897,0,0,0.1773,1,114.99,1.435
12249,18-12-2020,04:03,-1.19505,0.123442,91.72862,3.131,-1.709,-9.309,36.07,0.7,273.9,808.085,0,0,0,0,129.86,0.367
12250,22-03-2020,21:35,-0.820118,-0.484653,310.11757,4.418,-0.695,-8.295,36.02,0,0,817.637,0,0,0,8,84.51,0.738
12251,28-12-2020,09:39,61.7637,-0.38514,145.34313,-1.365,-3.181,-5.981,67.63,2.45,78.65,819.238,0,0.45,0.1854,7,86.12,0.411
12252,28-10-2020,04:07,-1.29669,0.286386,84.90166,1.86,-1.427,-6.127,52.15,3.2,289.2,815.479,0,0,0,0,24.65,5.271
12253,09-03-2020,06:08,-0.38708,-0.331347,92.72596,2.543,2.543,2.543,100,1.45,111.3,816.676,0.254,0,0,7,99.72,0.777
12254,21-04-2020,05:22,14.2535,94.5829,74.76402,5.795,1.415,-3.885,47.88,2.2,294.8,816.248,0,0,0,7,161.6,0.925
12255,10-01-2020,09:42,312.848,600.68,144.15535,-0.918,-3.491,-7.791,55.69,2.95,87.6,815.837,0,0,0.22,3,120.2,0.176
12256,15-09-2020,11:08,812.49,747.408,160.72245,28.14,11.79,-2.89,12.6,4.95,102.2,822.443,0,0,0.1877,7,143.6,0.145
12257,04-01-2020,13:44,482.629,962.497,204.75039,15.74,5.766,-5.534,21.44,2.45,153.3,815.342,0,0,0.2261,7,27.02,0.583
12258,02-03-2020,18:55,-0.865066,-0.187928,271.58861,5.594,-0.799,-11.299,25.41,5.45,275.2,807.771,3.302,0,0,0,52.59,0.593
12259,08-01-2020,12:55,255.255,93.3309,192.39383,13.71,3.211,-12.189,13.59,4.2,128.2,803.779,0,0,0.1903,0,80.86,0.447
12260,14-05-2020,09:24,252.553,1.63204,111.14141,15.6,9.39,4.42,47.26,1.95,155.6,814.213,0,0,0.1889,0,67.34,1.2
12261,18-11-2020,11:34,468.208,251.209,176.70197,18.97,7.114,-5.886,16.96,0,0,814.562,0,0,0.2149,1,74.77,0.252
12262,22-03-2020,23:22,-0.889393,0,343.055,3.21,-1.178,-7.678,41.4,1.95,293,817.799,0,0,0,0,37.56,0.755
12263,22-05-2020,13:37,1003.08,986.244,235.33723,25.01,10.139,-4.061,13.72,6.7,121,809.772,0,0,0.1679,6,44.03,1.283
12264,24-10-2020,21:45,-0.954279,-0.276507,307.79822,-1.065,-2.482,-4.482,75.01,3.2,13.46,815.152,0.508,0,0,4,10.15,0
12265,18-03-2020,14:45,230.419,4.78224,231.45802,15.94,6.777,-2.423,27.57,4.45,22.41,807.268,0,0,0.1735,4,153.63,0.816
12266,24-06-2020,22:18,-1.20173,-0.217257,333.87549,19.17,12.21,7.61,47.04,3.7,277.7,817.013,0,0,0,4,88.93,0.756
12267,18-05-2020,09:57,902.407,931.712,118.97765,19.03,13.827,10.767,58.71,1.45,340.1,815.631,0,0,0.1601,0,101.23,1.15
12268,15-10-2020,15:53,215.303,601.259,244.25938,10.41,3.212,-5.588,30.24,2.7,29.52,822.068,0,0,0.2636,3,134.25,-0.034
12269,21-01-2020,04:37,-0.744918,-0.197821,91.38459,2.564,-2.57,-11.87,29.87,0.95,50.01,816.619,0,0,0,1,145.56,0.275
12270,10-06-2020,07:18,485.926,909.747,83.05747,14.77,6.994,-0.806,34.01,0.95,261.9,822.792,0,0,0.2147,4,77.1,0.941
12271,17-01-2020,22:11,-0.919353,0.004946,297.8738,-0.292,-5.195,-16.995,22.95,6.45,273.7,816.766,0,0,0,0,97.78,0.215
12272,01-07-2020,00:56,-1.27433,-0.286386,13.15199,16.49,9.535,4.035,43.46,0,0,817.611,0,0,0,7,86.23,0.773
12273,25-04-2020,06:57,317.679,763.132,88.6465,6.543,3.875,0.985,67.57,0.7,114.7,821.729,0,0,0.2289,0,115,0.948
12274,12-03-2020,10:08,500.36,177.742,139.24134,5.526,2.045,-1.955,57.39,5.7,57.86,814.588,0,0,0.1851,8,111.91,0.942
12275,22-09-2020,17:38,16.9308,-0.207378,267.45047,22.72,10.98,1.28,24.26,2.2,285.8,819.067,0,0,0.1563,0,13.83,-0.112
12276,02-08-2020,19:07,20.4947,-0.044439,292.8438,23.97,13.662,6.862,33.32,1.45,314.3,821.283,0,0.75,0,0,71.33,-0.025
12277,15-05-2020,18:35,3.90646,-0.217607,290.69598,11.02,10.223,9.723,91.7,3.45,23.98,814.211,0.762,1,0.3492,1,151.29,1.159
12278,28-02-2020,18:31,-0.987793,-0.365965,266.75991,8.52,1.07,-10.33,22.67,2.2,249.7,821.376,0,0,0,0,56.05,0.66
12279,06-09-2020,19:34,-2.02519,-0.325883,290.29033,26.42,10.961,-3.239,13.53,1.45,298.3,819.318,0,0,0,0,135.88,-0.221
12280,14-08-2020,04:38,-1.8472,-0.217256,65.08325,22.78,8.363,-8.007,11.16,2.7,303.6,818.685,0,0,0,8,67.85,-0.343
12281,31-03-2020,17:52,69.6209,478.232,271.57514,16.27,5.939,-5.961,19.98,0,0,811.619,0,0,0.0655,7,133.61,0.926
12282,12-02-2020,06:32,-0.669571,-0.004946,103.30488,-1.603,-4.77,-10.67,45.7,9.7,283.3,809.68,0,0,0,0,78.84,20.93
12283,21-04-2020,19:34,-0.913946,-0.316529,294.88845,11.47,5.985,0.585,47.06,1.45,267.9,813.609,0,0,0,0,122.92,1.04
12284,16-09-2020,10:25,661.155,440.139,145.56538,19.7,11.136,4.566,36.87,4.45,55.71,827.807,0,0,0.1959,0,124.72,0.127
12285,30-08-2020,21:50,-2.42327,-2.50831,320.33779,16.79,11.861,8.661,58.68,7.95,17.33,816.229,0,1,0,8,76.85,-0.102
12286,28-04-2020,05:49,85.3878,308.803,77.42488,14.88,6.757,-1.443,32.03,3.95,329.4,816.922,0,0,0.2741,0,48.58,0.962
12287,05-03-2020,04:15,-0.573685,-0.573683,74.92938,-2.529,-3.417,-4.617,83.8,2.45,81.6,824.723,0,0,0,0,89.98,0.683
12288,22-06-2020,17:56,159.064,339.256,287.4235,23.31,13.1,6.12,32.94,4.2,13.5,820.281,0,0,0.2508,0,145.07,1.055
12289,09-12-2020,13:59,384.937,975.968,210.89363,18.07,4.846,-15.854,7.345,2.45,100.7,815.606,0,0,0.2573,3,16.34,0.659
12290,04-11-2020,21:51,-1.67791,-0.197506,306.03326,16.09,6.931,-2.659,26.77,3.95,289,825.88,0,0,0,0,32.23,0.011
12291,12-07-2020,11:04,1053.72,884.585,138.84188,32.93,17.074,8.074,21.52,2.7,42.34,818.454,0,0,0.1761,6,64.02,1.045
12292,14-12-2020,02:13,-0.96952,-0.543143,70.723,-7.229,-8.095,-10.095,77.7,1.45,358.7,811.091,0,0,0,0,160.75,3.585
12293,07-08-2020,10:05,874.927,985.237,123.07931,31.64,13.453,-1.437,11.64,5.45,40.71,817.249,0,0,0.1784,0,104,-0.018
12294,19-08-2020,19:29,-1.73169,-0.207381,293.20123,24.81,13.684,6.284,30.45,1.7,284.2,818.474,0,0,0,0,29.52,-0.284
12295,01-03-2020,12:06,503.146,173.801,177.66043,2.315,-0.209,-3.209,64.76,4.2,23.52,812.262,0,0,0.1923,2,45.07,0.65
12296,03-01-2020,11:26,491.052,956.588,169.90691,6.361,-0.288,-10.888,25,7.45,268.8,815.504,0,0,0.2201,0,143.65,0.403
12297,28-11-2020,14:39,300.489,906.696,221.11954,12.26,2.904,-10.496,17.4,1.95,119.8,815.967,0,0,0.421,8,53.62,2.224
12298,11-11-2020,00:33,-1.29908,0.370326,28.69832,-0.937,-4.622,-12.022,38.29,1.45,346,812.2,0,0,0,0,30.69,0.114
12299,17-05-2020,17:28,203.166,373.894,281.00144,21.5,12.904,7.204,39.62,1.45,12.58,816.538,0,0,0.1798,0,168.04,1.183
12300,17-10-2020,07:08,174.05,484.192,110.67655,15.55,5.439,-6.361,20.21,2.95,102,812.286,0,0,0.2998,0,46.65,-0.31
12301,25-10-2020,20:48,-1.08848,-0.187634,292.39541,-13.73,-14.128,-15.228,87.1,2.7,17.66,821.198,0,1,0,3,31.82,6.606
12302,29-12-2020,11:05,359.473,68.7031,165.18694,-0.97,-2.453,-4.453,74.61,0.95,27.17,810.161,5.588,0,0.8134,8,44.72,4.21
12303,03-12-2020,17:59,-1.26286,0,253.69908,1.895,-3.488,-14.888,23.78,4.45,286,821.247,0,0,0,8,113.73,0.236
12304,06-05-2020,03:06,-0.890523,-0.276954,47.77203,5.145,1.54,-2.85,54.67,1.7,292.6,825.973,0,0,0,4,93.95,0.92
12305,28-09-2020,01:39,-1.17583,0.19257,40.01522,5.076,2.141,-1.259,62.76,0,0,826.625,0,0,0,0,76.11,-0.1
12306,08-08-2020,00:03,-1.73644,-0.424636,359.03486,25.71,9.525,-7.975,9.39,8.45,268.6,817.326,0,0,0,1,102.74,-0.266
12307,17-10-2020,00:26,-1.69646,0.227131,19.09693,18.02,6.366,-7.434,15.74,3.95,296.2,811.886,0,0,0,0,127.41,-0.244
12308,02-07-2020,14:01,1017.64,819.219,244.28586,32.24,14.631,1.931,14.57,3.95,38.39,816.678,0,0,0.1883,7,107.42,1.139
12309,14-10-2020,08:23,380.167,740.539,123.71743,22.37,8.755,-5.435,14.3,3.45,22.69,813.067,0,0,0.2591,0,71.69,-0.34
12310,08-04-2020,13:50,899.918,986.074,224.09294,20.03,7.462,-6.538,15.01,4.95,289.3,816.925,0,0,0.1833,3,109.78,1.067
12311,15-08-2020,23:19,-1.62059,-0.385136,346.22549,21.62,10.832,2.032,27.38,1.95,287.1,823,0,0,0,0,111.5,-0.409
12312,11-09-2020,13:51,334.717,11.8455,223.29396,18.01,8.393,-0.607,28.13,6.95,294.8,816.948,0,0,0.179,0,12.05,0.328
12313,14-11-2020,00:01,-1.36532,-0.265071,10.22973,10.19,2.212,-8.588,23.64,7.2,247.8,802.977,0,0,0,8,99.7,0.143
12314,22-01-2020,01:21,-0.829473,0.079127,41.53229,4.348,-0.658,-7.858,37.61,0,0,810.048,0,0,0,0,128.25,0.165
12315,29-09-2020,22:47,-1.77453,-0.256759,334.51019,19.47,6.554,-9.546,11.94,3.95,284.4,820.924,0,0,0,0,76.64,-0.258
12316,28-02-2020,20:05,-1.07198,-0.400579,282.38553,7.864,0.532,-11.068,22.19,3.7,295.9,821.289,0,0,0,0,159.72,0.544
12317,16-09-2020,18:13,-0.065052,-0.271572,274.49539,18.35,10.151,3.651,37.61,0,0,825.248,0,0,0,1,103.01,0.184
12318,02-03-2020,19:54,-0.921603,-0.291782,281.48533,5.128,-1.09,-11.49,25.8,7.95,283.1,808.235,3.302,0,0,4,53.31,0.687
12319,23-10-2020,08:53,135.206,0.074066,132.60842,-5.967,-6.454,-7.454,87.9,1.2,57.59,824.804,0,0,0.202,0,59.76,0.189
12320,21-06-2020,22:39,-1.16881,-0.172819,338.98201,18.02,10.538,4.938,42.03,1.95,276.2,817.906,0,0,0,6,62.66,0.971
12321,26-10-2020,08:09,249.29,1.63934,124.26484,-14.12,-14.59,-15.99,84.1,1.95,16.07,820.426,0,0,0.8429,1,86.09,11.4
12322,20-01-2020,14:32,304.641,276.371,215.54401,8.31,-0.162,-16.462,13.13,1.2,69.36,823.066,0,0,0.2221,3,98.64,0.492
12323,21-03-2020,17:59,49.1384,1.71113,269.19905,5.064,2.01,-1.39,62.13,1.2,275.5,816.894,10.16,0,0.4781,7,113.82,4.916
12324,09-02-2020,18:51,-0.742784,-0.163201,264.24586,-5.191,-5.955,-7.155,84.4,0.7,150.3,816.273,4.318,0,0,3,61.76,17.05
12325,27-01-2020,21:20,-0.676761,-0.103855,286.98858,3.288,-1.871,-10.671,31.6,7.7,286.1,816.029,0,0,0,0,60.03,0.4
12326,01-01-2020,23:03,-0.849494,-0.276948,317.69956,3.756,-1.7,-10.8,30.22,10.2,282.6,800.318,0,0,0,1,87.11,0.324
12327,24-11-2020,02:36,-1.0124,-0.80484,74.65631,0.899,0.762,0.662,98.3,3.45,16.76,809.772,2.286,1,0,0,76.73,0.141
12328,19-08-2020,18:20,30.6609,0.794955,282.02983,27.51,14.599,6.199,25.81,1.45,278.2,818.25,0,0,0.0867,0,116.05,-0.313
12329,12-05-2020,12:09,1023.32,928.957,187.7479,16.71,10.689,6.319,50.25,4.45,37.74,810.756,0.254,0,0.1702,0,116,1.465
12330,05-10-2020,02:10,-1.81561,-0.562893,51.73575,15.41,5.545,-5.955,21.12,2.95,292.4,818.546,0,0,0,0,110.38,-0.341
12331,24-04-2020,15:42,292.923,132.752,257.85588,13.57,5.484,-3.216,30.05,1.95,331.1,816.562,1.27,0,0.1847,7,140.26,1.293
12332,22-07-2020,11:50,670.933,226.445,168.12251,31.25,15.578,5.578,19.93,3.2,114.3,817.033,0,0,0.1837,0,95.69,0.818
12333,21-12-2020,18:45,-1.48709,-0.17282,258.09503,9.62,3.33,-3.97,36.61,1.7,253.8,817.136,0,0,0,2,12.56,0.183
12334,26-08-2020,10:00,742.069,679.061,129.12271,28.72,15.652,7.772,26.8,2.95,50.18,818.31,0,0,0.1994,2,49.94,-0.08
12335,16-06-2020,03:31,-1.57563,0.197506,47.62519,19.59,8.696,-1.604,23.46,0.7,112.4,815.502,0,0,0,0,88.46,0.502
12336,20-09-2020,00:17,-1.59429,-0.167873,8.77907,19,8.768,-0.832,25.95,1.2,326.6,817.745,0,0,0,0,125.68,-0.214
12337,29-03-2020,01:21,-0.920363,0.034619,26.37244,2.298,-2.705,-11.805,30.62,2.95,290.8,816.342,0,0,0,0,114.66,0.74
12338,02-04-2020,00:52,-0.761014,-0.796208,16.59257,3.295,2.973,2.573,95,3.45,43.46,809.545,0,0,0,0,135.35,0.901
12339,21-10-2020,10:15,641.704,465.803,152.61284,13.88,6.994,0.304,39.37,2.45,89.9,812.691,0,0,0.2151,6,58.77,0.13
12340,01-02-2020,04:15,-0.886119,-0.272,84.72906,7.857,1.809,-6.091,34.4,8.95,271.2,818.848,0,0,0,3,85.35,0.454
12341,09-06-2020,11:33,1204.3,971.04,159.05095,13.69,7.689,2.289,45.98,3.2,35.47,816.45,10.67,0,0.1631,7,128.85,1.312
12342,23-05-2020,14:45,502.383,127.585,254.57405,24.38,10.251,-2.829,15.81,3.45,92.3,807.217,0,0,0.1724,1,122.66,1.049
12343,16-11-2020,09:31,326.226,420.066,145.17287,12.15,4.342,-4.758,28.93,1.95,254.9,823.624,0,0,0.229,3,46.6,0.133
12344,22-12-2020,06:21,-1.63064,-0.197508,111.54291,6.595,0.654,-7.446,33.35,2.2,320.9,809.649,0,0,0,0,39.41,0.066
12345,28-01-2020,07:30,30.9796,345.457,116.08553,0.075,-4.282,-13.082,32.01,2.95,287.2,817.845,0,0,0.5104,7,132.63,0.287
12346,20-02-2020,23:29,-0.912392,0.197819,337.75737,-1.814,-5.647,-14.647,32.41,3.95,277.8,825.52,2.286,0,0,7,125.76,12.1
12347,07-08-2020,01:00,-1.46942,-0.202443,15.30488,19.79,11.398,5.298,38.59,2.2,230.1,817.153,0,0,0,0,85.91,-0.04
12348,11-08-2020,09:13,445.198,283.691,110.81095,26.82,14.015,5.345,25.33,2.7,110.2,817.899,0,0,0.231,0,51.83,0.158
12349,10-06-2020,22:14,-1.17384,-0.296261,333.54428,16.69,8.187,0.107,32.4,4.45,281.3,823.746,0,0,0,0,19.72,0.975
12350,04-11-2020,03:12,-1.52529,-0.049376,77.12704,15.94,6.885,-2.505,27.38,5.45,297.9,819.947,0,0,0,0,71.84,-0.028
12351,24-11-2020,00:44,-1.1596,0.034564,36.48968,5.942,2.298,-1.702,56.95,2.7,299,808.381,0,0,0,0,29,0.178
12352,28-03-2020,04:35,-0.961785,0.623124,72.53587,-0.754,-4.767,-13.267,33.68,5.95,301.3,808.575,0,1,0,1,133.02,7.581
12353,06-12-2020,07:12,9.2509,180.615,119.82301,8.34,0.083,-15.017,14.99,5.45,272.3,820.744,0,0,0,0,39.84,0.238
12354,17-03-2020,05:44,-0.697552,-0.751709,86.80992,1.841,1.841,1.841,100,0.95,93.4,815.715,0,0,0,3,54.97,0.818
12355,15-02-2020,15:48,314.148,842.94,235.35002,3.329,-0.871,-6.871,44.04,1.95,24.66,813.369,0,0,0.6739,7,68.61,13.4
12356,07-06-2020,09:58,921.839,984.216,114.18385,27.07,11.497,-2.093,14.34,5.2,253.6,806.263,0,0,0.1636,0,64.49,1.076
12357,22-04-2020,00:25,-0.95155,-0.375877,7.95983,10.36,4.406,-1.994,41.15,4.2,280.1,813.138,0,0,0,0,127.02,0.979
12358,21-01-2020,13:54,136.251,0.776449,206.73544,8.48,1.809,-6.991,30.5,0.7,82.1,811.428,0,0,0.1777,0,48.65,0.432
12359,26-05-2020,13:24,327.155,137.51,231.23595,22.5,11.294,2.494,26.82,2.95,80.3,815.881,0,0,0.1255,3,113.07,1.176
12360,05-09-2020,14:15,561.335,569.397,231.52568,34.67,14.781,-0.519,10.6,4.45,121,821.904,0,0,0.2072,1,162.27,0.195
12361,21-02-2020,00:47,-0.912303,0.212657,16.22516,-1.891,-5.773,-15.173,31.07,2.2,303.4,824.741,0,0,0,0,121,11.97
12362,03-06-2020,23:18,-1.3593,-0.098754,349.3397,21.75,10.499,0.999,25.22,4.2,280.7,817.711,0,0,0,7,151.56,0.785
12363,15-01-2020,09:50,379.613,929.378,145.05787,2.364,-1.494,-7.194,45.86,2.7,46.3,817.204,0,0,0.236,8,143.62,-0.014
12364,05-12-2020,07:01,1.72655,0.133317,118.06363,1.41,-2.941,-10.941,35.27,3.45,281.9,826.625,0,0,0,0,90.83,0.171
12365,10-10-2020,07:47,60.1666,13.929,115.42989,14.45,5.198,-5.602,23.16,0,0,817.1,0,0,0.1613,7,121.92,-0.272
12366,15-10-2020,20:13,-1.50572,-0.177756,287.96114,2.273,-0.187,-3.287,64.53,0,0,826.028,0,0,0,0,99.22,-0.28
12367,26-09-2020,12:36,439.487,62.387,196.45064,29.28,12.065,-2.935,11.75,0,0,811.583,0,0,0.1874,0,72.82,-0.133
12368,08-02-2020,22:04,-0.784903,-0.494547,301.72159,-0.555,-1.489,-2.589,84.4,0.7,185.7,808.821,11.43,0,0,0,107.07,14.26
12369,16-11-2020,08:18,233.744,457.577,129.92581,9.73,3.14,-4.96,33.4,2.2,3.087,823.209,0,0,0.2466,0,62.75,-0.09
12370,01-12-2020,22:57,-1.10979,0.029626,323.53969,-3.005,-4.619,-7.219,69.7,0.45,35.79,823.051,0,0,0,0,62.27,0.281
12371,24-01-2020,23:02,-0.773324,-0.014837,318.43309,7.101,0.875,-7.625,31.71,4.7,263.1,813.575,0,0,0,1,133.65,0.438
12372,27-10-2020,02:28,-1.01876,0.21726,64.92869,-7.269,-8.874,-12.674,61.83,3.2,280.2,817.999,0,0,0,0,120.96,8.73
12373,06-01-2020,04:48,-0.906909,0.034618,96.33583,-1.002,-5.102,-13.902,32.44,2.95,239,819.843,0,0,0,0,55.88,0.286
12374,19-07-2020,10:22,301.2,1.89605,122.62915,25.14,17.478,13.728,49.17,2.45,63.54,819.835,0,0,0.1635,1,106.68,1.035
12375,27-03-2020,19:21,-0.70677,0.098911,284.68523,-0.448,-0.448,-0.448,100,2.2,19.55,807.239,0,1,0,7,140.43,3.55
12376,02-03-2020,06:52,16.3066,1.14737,101.57965,-5.609,-5.632,-5.632,99.8,0.95,94.2,809.142,0,1,0.7554,4,55.21,1.21
12377,02-02-2020,21:24,-1.4164,-0.361015,289.52775,12.05,2.098,-13.802,13.08,4.7,288.5,802.539,0,0,0,4,17.19,0.189
